username, created_at, lng, lat, text
TwoBladeBae, Fri Apr 24 06:21:50 +0000 2020, -86.142922, 39.779562, I really, truly love that I can’t look at a picture of Trafalgar Law without thinking of Him. It’s wonderful, it re… https://t.co/8FpcgPc9MS 
ruthlesskeniaa, Fri Apr 24 06:21:50 +0000 2020, -121.998644, 37.973327, I need skin care products recommendations please 🙏🏽🥺and routines 
FrancesWangTV, Fri Apr 24 06:21:50 +0000 2020, -80.233328, 25.782353, MAJOR SHOUTOUT to @lizroldancbs4 who is not only my ND (news director), but also my ID (interior designer). With… https://t.co/n2VVZI0OLV 
HydratedK, Fri Apr 24 06:21:50 +0000 2020, -122.031186, 36.979375, Ok kali uchis go off 
xomelurs, Fri Apr 24 06:21:50 +0000 2020, -117.398963, 34.060759, i can’t stop ordering shit 😔 
gabelopezsongs, Fri Apr 24 06:21:50 +0000 2020, -118.411907, 34.020789, @sharonteaches @joeymcintyre @NKOTB It’ll be fun!! 😁💥🎈 
bryanhype_, Fri Apr 24 06:21:50 +0000 2020, -118.411907, 34.020789, @323Sergiocorona It’s limited bro #covid19 . You need people to make your life better . Imagine a world alone or wi… https://t.co/TAZUT3Uujg 
IamJustin_26, Fri Apr 24 06:21:51 +0000 2020, -86.270540, 45.001180, I’m only 3 minutes into this episode of #DAVEFXX but I’m 99% sure this whole episode is gonna be a pastiche of Get Out 
MarshellScott, Fri Apr 24 06:21:51 +0000 2020, -96.690937, 32.964484, @ClaudetteGGibs1 Please get some rest after a shower and a great meal 
msraija, Fri Apr 24 06:21:51 +0000 2020, -115.061127, 36.184754, @TheGildedJester @MountyNc @mayoroflasvegas @CityOfLasVegas I dunno @TheGildedJester .. Both hubby and I ,plus my n… https://t.co/kRHoaqTVvV 
jalenhicks02, Fri Apr 24 06:21:51 +0000 2020, -117.462698, 34.108160, I be chasin chyyiiiiiipppp 😎 
Greymantle, Fri Apr 24 06:21:51 +0000 2020, -94.927743, 39.321148, 👀 As #COVID-19 advances, #doctors rethink rush to #ventilate  #hyperbaric #HerdImmunity #coronavirus #COVID19… https://t.co/tEVZjRRYVH 
addison_bare, Fri Apr 24 06:21:52 +0000 2020, -111.880874, 33.282450, @realcoachgreen Yea it was classic 
Richard17Newell, Fri Apr 24 06:21:52 +0000 2020, -80.178392, 26.039680, @FrostyTakes @politico For privacy purposes its blurred but you can tell what's going on. Plus pictures of him naked just blurred gentiles. 
Millennial_Mngr, Fri Apr 24 06:21:52 +0000 2020, -121.952500, 49.161300, Throwback Boss ThursdayPART 1Theme: Learning From OthersI was fortunate to have the opportunity to work as th… https://t.co/h7O8Pgm4CM 
tokyotrojan, Fri Apr 24 06:21:52 +0000 2020, -117.837429, 33.615603, @PDawg206 Plus, usc seems to be back to recruiting at a higher level now. 
IAm_Music4Eva, Fri Apr 24 06:21:52 +0000 2020, -90.944529, 29.835529, A QUEEN. 
mzladyluv1, Fri Apr 24 06:21:52 +0000 2020, -87.701781, 41.720813, @Derrick_ROSEEE Pretty sad you’ve came in contact with some angry workers however I do my best to remain polite and… https://t.co/PpXzGoRTbB 
missburger, Fri Apr 24 06:21:53 +0000 2020, -100.293591, 25.641718, @monspris ☹️ 
woods353, Fri Apr 24 06:21:53 +0000 2020, -73.831187, 40.670879, @shomaristone @azriel71 @NBCNews https://t.co/1JdrQGythu 
hollydermody, Fri Apr 24 06:21:53 +0000 2020, -97.406098, 31.110477, 1:21 and all I can think is FUCK FEELINGS. 
reva_justeen, Fri Apr 24 06:21:53 +0000 2020, -97.432425, 27.737151, my luvs dad only calls him like once a day now &amp; it makes me sad bc that man is so funny. i love when he calls 😔 
PositiveEnerG, Fri Apr 24 06:21:54 +0000 2020, -104.922093, 39.713563, Great thread, @DustyEvely ! 
LaurenFlans, Fri Apr 24 06:21:53 +0000 2020, -118.411907, 34.020789, I've been in my room for like an hour, and just walked out to find Pierro lying in his bed directly outside the doo… https://t.co/8yKfbEnzmK 
ASphotoBlog, Fri Apr 24 06:21:54 +0000 2020, -122.044814, 37.592159, That #Foveon X3 sensor - red #rose #flower. #SigmaSDquattro #SigmaFoto #SigmaPhoto https://t.co/z30S8RElfG 
3liasmekuria, Fri Apr 24 06:21:54 +0000 2020, -93.105649, 44.941516, I want to build connections w ppl that a pro’s in their preferred trade 
DangerKidChris, Fri Apr 24 06:21:54 +0000 2020, -98.079014, 26.261142, https://t.co/K2I3ofKdIA 
Cali_Style_Jas, Fri Apr 24 06:21:54 +0000 2020, -122.048097, 37.675864, Freudian was so good. Why would he do that?? 
CGutter, Fri Apr 24 06:21:55 +0000 2020, -75.386460, 39.145024, Niggas hate it when you shining love it when you broke, bitches play you til you shine then try play you close 
MokieD0kie, Fri Apr 24 06:21:55 +0000 2020, -80.181835, 38.920142, @pickles_art It’s sad day in mankind. 
aHumbleBrag_, Fri Apr 24 06:21:55 +0000 2020, -98.245675, 26.240690, @NianticLabs @PokemonGoApp please fix GBL. The person used two shields on the lead togekiss. I came in and did an e… https://t.co/sQXMP8FaUN 
roliedc, Fri Apr 24 06:21:55 +0000 2020, -119.165389, 34.181956, @alexsysnicole The way you sound 😂😂😂 
Yoda_2005, Fri Apr 24 06:21:55 +0000 2020, -117.789005, 33.890425, One of my conservative friends on Facebook said “Trump didn’t suggest we inject disinfectants in our veins! He was… https://t.co/Zz3PLtZBU4 
j__imeeeee, Fri Apr 24 06:21:55 +0000 2020, -118.203378, 33.925262, Took a 1,000 degree shower to cool down from these heattttttt 
that_adrenaline, Fri Apr 24 06:21:55 +0000 2020, -73.645717, 40.725122, shiro’s rhythm in this song!! #bbhlisteningparty 💥❣️ 
MissKreator, Fri Apr 24 06:21:55 +0000 2020, -87.874307, 37.101953, Here’s a song for you… Let the Worries Fly by Erin Coburnhttps://t.co/v2JJKEBsXw 
MiguelLGalaviz, Fri Apr 24 06:21:55 +0000 2020, -109.103726, 25.921947, 😂😂😂😂😂😂 @luciacastroo7 
marcitossss, Fri Apr 24 06:21:55 +0000 2020, -121.439383, 38.410428, Lil Gotit really had the best drop tonight 
FFSDesirae, Fri Apr 24 06:21:56 +0000 2020, -104.359541, 29.564114, @aynaa_am @crysc_ ONG 
KamenLovesYou, Fri Apr 24 06:21:56 +0000 2020, -100.076888, 31.168893, So if you black you out of luck in the sun and if you white and you laughed you better duck 
itsmarkyoung, Fri Apr 24 06:21:56 +0000 2020, -118.411907, 34.020789, @jer_jensen I feel you, I had an actual panic attack a few days ago, we’re gonna get through this ❤️❤️ 
karatetomsays, Fri Apr 24 06:21:56 +0000 2020, -74.470438, 40.253623, https://t.co/y6Ebrj58cI I FUXKING LVOE Tis moviensbshhdsjhsjeb 
Vide0Mrktng999, Fri Apr 24 06:21:56 +0000 2020, -98.540651, 29.417501, @vv03__ Order it tomorrow before Sunday come 
Mustafa03112548, Fri Apr 24 06:21:56 +0000 2020, -91.090800, 30.459100, @DawsOrion83 You look like a Scottish guy. 
KamenLovesYou, Fri Apr 24 06:21:56 +0000 2020, -100.076888, 31.168893, So if you black you out of luck in the sun and if you white and you laughed you better duck 
ghosthoffa, Fri Apr 24 06:21:56 +0000 2020, -118.030820, 34.133783, Drama? 
joshline_j, Fri Apr 24 06:21:56 +0000 2020, -84.532133, 33.948124, ☺️🗣 
blitzfire911, Fri Apr 24 06:21:56 +0000 2020, -83.804475, 27.698682, @soumiksf @TeslaOwnersEBay @elonmusk @thirdrowtesla I imagine free supercharging may happen after the initial deman… https://t.co/p2N5yp6q4U 
wiseguyhoopin23, Fri Apr 24 06:21:56 +0000 2020, -80.353332, 25.772288, @Rondo_32 Bro when I tell you I be weak af in the crib! 🙆🏾‍♂️😂😂😂 
aylindontdoit, Fri Apr 24 06:21:57 +0000 2020, -119.165389, 34.181956, Um https://t.co/kgJiGvx0Ox 
VickieLFisher, Fri Apr 24 06:21:57 +0000 2020, -119.279662, 46.258178, @10TampaBay @WhiteHouse So tears are flowing here!❤️👍Love our Healthcare PROS! Shout out to TRIOS SOUTH RIDGE in Ke… https://t.co/ucc7bQcAYR 
caraizamx, Fri Apr 24 06:21:57 +0000 2020, -106.568008, 31.452274, @LaGranPutona La camiseta!!! Esta muy chingona. 
_keianna_, Fri Apr 24 06:21:57 +0000 2020, -97.114771, 33.202495, I don’t trust a soul 
Iguzakutorii, Fri Apr 24 06:21:57 +0000 2020, -118.411907, 34.020789, @MasuzoeYoichi 終わってんのはあんたの毛根。黙って見てろ。 
erkcstro7, Fri Apr 24 06:21:58 +0000 2020, -117.166816, 33.138742, I have the perfect view of Palomar from my house! Excited!! 
Celenerz, Fri Apr 24 06:21:58 +0000 2020, -118.411907, 34.020789, This one hit. 
aana__b, Fri Apr 24 06:21:58 +0000 2020, -80.463200, 25.706249, hope I marry a hot tik tok guy 
angmarie_78, Fri Apr 24 06:21:58 +0000 2020, -97.285913, 32.779967, Texas High School football, nothing like it!!! 
gabelopezsongs, Fri Apr 24 06:21:58 +0000 2020, -118.411907, 34.020789, @RSDStack @joeymcintyre @NKOTB Yay!! 😁😁💋 
harryjharryj, Fri Apr 24 06:21:59 +0000 2020, -117.104989, 32.810012, @vgr Just missing a CDC guidance to carry around my towel. 
lhopkinsSGOD, Fri Apr 24 06:21:59 +0000 2020, -73.806771, 45.440731, @kierrakd Jealous 
stickygrippy, Fri Apr 24 06:21:59 +0000 2020, -79.857363, 36.090397, @TaeDaTea henny sour way better 
doll_crossroads, Fri Apr 24 06:21:59 +0000 2020, -96.630782, 32.965095, Just posted a photo @ Firewheel Estates, Garland https://t.co/CJ4iJPTJDb 
socyd, Fri Apr 24 06:21:59 +0000 2020, -86.444196, 42.114674, Thriller Dance! I know it was suppose to be funny but @KennyOmegamanX ATE https://t.co/zJT1mTk8ue 
JohnTho68351352, Fri Apr 24 06:21:59 +0000 2020, -111.931711, 34.168253, @PabloMo09825801 Durnie.. 
michaelnooris, Fri Apr 24 06:21:59 +0000 2020, -117.072318, 33.120359, Good thing I just ordered Uber eats chicken tenders and fries. #hungy 
StuckInATower, Fri Apr 24 06:22:00 +0000 2020, -77.236969, 38.805115, hello i tried to buy 1 book and i accidentally bought 8 books6 are comin to me second hand so that’s good, right? 
ToddBarclay, Fri Apr 24 06:22:00 +0000 2020, -104.922093, 39.713563, @arachnarchist1 @archers6 I threaten them with violence a couple times per day. 
BucbabeJill, Fri Apr 24 06:22:00 +0000 2020, -82.432978, 27.705530, 😭😭😭😭😭😭 
daveandrade32, Fri Apr 24 06:22:00 +0000 2020, -117.166816, 33.138742, @BSWest5 It’s all about the money.  Cheaper, younger and Niners think Kinlaw can be really really good! 
Braddock512, Fri Apr 24 06:22:00 +0000 2020, -118.411907, 34.020789, Love me some SRV. https://t.co/ICaGgGP4HX 
lalamary45, Fri Apr 24 06:22:01 +0000 2020, -81.765206, 30.144644, @GiveawaySquadd @NotD0N0 Done what times tournent tommorow? 
PoppinAssTati, Fri Apr 24 06:22:01 +0000 2020, -118.411907, 34.020789, @ashbrichelle right it was not that fuckn long ago 😒 
HectorMozote, Fri Apr 24 06:22:01 +0000 2020, -111.997441, 40.678703, @Abg_DerickVasqz @PastorVladimir @EsmeraldadeRiva @IglesiaCompaz La única razón que los cristianos aún estamos en e… https://t.co/z5H2iRqjcs 
liorasophie, Fri Apr 24 06:21:58 +0000 2020, -72.672722, 42.332127, @colinodonoghue1 That was a GREAT STORY and every word that comes out of your mouth sounds like music. 
comicsrep, Fri Apr 24 06:22:01 +0000 2020, -100.365274, 25.807314, Definitely @urbanbarbarian is a great artist! #daredevil @Drink_and_Draw @CBCebulski 
the_savzilla, Fri Apr 24 06:22:00 +0000 2020, -77.931357, 35.738678, can i be yours? https://t.co/1DSgJT3IYT 
quis__custodiet, Fri Apr 24 06:22:01 +0000 2020, -118.235950, 34.011160, 0621ZN662PD LAPD AIR SUPPORT DIVISIONSquawk: 1200N34.0112 W118.2360Altitude: 650ftCourse: 175ºGroundspeed: 11… https://t.co/lvHAJEygEl 
iJordan340, Fri Apr 24 06:22:01 +0000 2020, -83.173867, 32.678207, @_issajoke Lmfao I sick ah dem mehn 
lally_jayy, Fri Apr 24 06:22:01 +0000 2020, -87.732013, 41.833585, I promise I am!!! 😭 
alexxthegreat3, Fri Apr 24 06:22:01 +0000 2020, -116.237907, 33.744633, best friend: “i’m chillen on 8k right now!” marcus: “on ice or what”🤣🤣🤣 
marieburnsTN102, Fri Apr 24 06:21:57 +0000 2020, -85.768241, 37.822244, Hmmm 
EmmaBea122287, Fri Apr 24 06:22:00 +0000 2020, -81.373371, 28.467287, 🗣🗣 THIS NEVER GETS OLD !! 
tykincaid99, Fri Apr 24 06:22:00 +0000 2020, -104.775767, 38.741586, fucked up liver with some bad kidneys @KiiingDavian 
CaseyBurke18, Fri Apr 24 06:22:01 +0000 2020, -118.411907, 34.020789, @becca_maria8 Mood 
risin_d, Fri Apr 24 06:22:01 +0000 2020, -91.090800, 30.459100, y’all waited all week for YoungBoy shit nah y’all mad😂😂😂😂 
Bouvre, Fri Apr 24 06:22:02 +0000 2020, -118.411907, 34.020789, @drdisrespect Can the doc even swim?! Don’t recall ever seeing him swimming in the arena. Looks like we got a big phony 
_LinaNovella, Fri Apr 24 06:22:02 +0000 2020, -77.014398, 38.898603, 😱😱😱😱 
StarrMallory, Fri Apr 24 06:22:02 +0000 2020, -116.420847, 33.779235, Me in 50 years. 
CalvinShiny, Fri Apr 24 06:22:02 +0000 2020, -111.816725, 40.611638, @needmoorhead @AkokAkok10 @Bobby_JonesIII Oh shit my bad 😂😂 
Catchmyisis, Fri Apr 24 06:22:02 +0000 2020, -118.411907, 34.020789, Third time trying and I still suck at making pancakes.😩 
deemoniqueee, Fri Apr 24 06:22:02 +0000 2020, -90.833088, 29.794553, @AlmightyNiyah Yess mam! I’m about to dm you 
woods353, Fri Apr 24 06:22:02 +0000 2020, -73.831187, 40.670879, @shomaristone @azriel71 @NBCNews https://t.co/zOMFqoYChu 
Sergiooo_rl, Fri Apr 24 06:22:02 +0000 2020, -80.169803, 25.935641, Exclamó la princesa 
ChopoTrill, Fri Apr 24 06:22:03 +0000 2020, -96.913053, 32.647124, Build it up and own whatever you want. Consistent choices my G. 
nicoole_lee, Fri Apr 24 06:22:03 +0000 2020, -97.754724, 30.323346, Season finale of too hot to handle idk how I got here 
melody_vara, Fri Apr 24 06:22:03 +0000 2020, -97.754724, 30.323346, If you smoke blacks you ugly to me idc😂 
liberalprick70, Fri Apr 24 06:22:03 +0000 2020, -81.611450, 28.020476, Earth’s Insect Population Shrinks 27% In Last 3 Decadeshttps://t.co/fHZ5MRTgPG 
TinselJess, Fri Apr 24 06:22:03 +0000 2020, -94.000000, 46.000000, The process of trying to take a decent selfie when you’re tired and in the midst of mass amounts of homework, but a… https://t.co/bySvP6OZc6 
AmandaaDuhh_, Fri Apr 24 06:22:03 +0000 2020, -74.032258, 40.746380, I hate it here 
Charlot31041072, Fri Apr 24 06:22:03 +0000 2020, -79.774039, 44.717253, @Coffee4Dessert It’s just goes that way 🙄Fanks . https://t.co/MWlPq3HMh4 
MeganMarieInSD, Fri Apr 24 06:22:03 +0000 2020, -117.017630, 32.769690, @cc5191 @MarkFWilkens No 🤣🤣🤣 
fuckcade, Fri Apr 24 06:22:03 +0000 2020, -80.283145, 40.749300, um hello @xbox there was a man smoking weed next to me in game chat at the travis scott fortnite concert 
NBAartilus, Fri Apr 24 06:22:03 +0000 2020, -89.876449, 32.571032, lemme see what Lil Gotit looking like🧐 
HIROMARO_usa, Fri Apr 24 06:22:03 +0000 2020, -118.351218, 33.833714, @Shin_kurose 同意見です 
okayJG, Fri Apr 24 06:22:03 +0000 2020, -83.173867, 32.678207, Tiny meat gang bitch 
z3flysolopryor, Fri Apr 24 06:22:04 +0000 2020, -115.061127, 36.184754, Maaan The Last Dance #DOPE #23RIP Kobe Bean Mamba Bryant #8 #24 💯💯💯💯💯💯🏁 
BAnandarajah, Fri Apr 24 06:22:04 +0000 2020, -158.086384, 21.364071, @ScooterMagruder Superbowl bound!! 🤜🏽🤛🏽 
chaunceytuck, Fri Apr 24 06:22:04 +0000 2020, -86.856560, 33.124701, https://t.co/u2RLLJaIl9 
elbichosagrado9, Fri Apr 24 06:22:04 +0000 2020, -86.109951, 42.765600, Is 2020 done with the bullshit o todavia sigue? 
X77Anne, Fri Apr 24 06:22:04 +0000 2020, -83.804475, 27.698682, LalalAhttps://t.co/KY2yKOxt7x 
Osvaldo1850, Fri Apr 24 06:22:04 +0000 2020, -111.498181, 28.969863, No tienen idea de como extraño a mis compañeros de clase. (abrir imagen) https://t.co/N5YLy0J8Fz 
SaxMike71, Fri Apr 24 06:22:04 +0000 2020, -83.804475, 27.698682, @Shannadelic @PrncplExtrovert Two buzzed redheads = trouble in the making 
Je_sbrissa, Fri Apr 24 06:22:05 +0000 2020, -122.306264, 38.297072, A optimist is nothing but a bad informed person. 
icarus_two, Fri Apr 24 06:22:05 +0000 2020, -88.324649, 36.612349, @PrydeScottish @nwayne66 @h8Wankmaggot45 Agree! 
_jayybolden, Fri Apr 24 06:22:05 +0000 2020, -83.173867, 32.678207, 2nd like always . 
joenanaimo, Fri Apr 24 06:22:05 +0000 2020, -123.808627, 48.973842, Is “city of god “ in your top movies of all time? #quarentinemovies https://t.co/nft5qd9RNA 
Realdanielsonn, Fri Apr 24 06:22:05 +0000 2020, -76.966270, 38.838649, I honestly don’t know what you want us to say about Romeo &amp; Bow wow lol 
cynthialerman, Fri Apr 24 06:22:05 +0000 2020, -117.086778, 32.669810, I’ve been like this for 5 months I can’t even imagine living like this any longer 
talicassel, Fri Apr 24 06:22:05 +0000 2020, -118.156711, 33.809172, This is nice 
_darthrader, Fri Apr 24 06:22:06 +0000 2020, -97.754724, 30.323346, Please inject me with Lysol I am Ready To Die if this human dumpster fire gets another 4 years 
woodcider, Fri Apr 24 06:22:06 +0000 2020, -73.968542, 40.780709, Dr. Scarf Hurts 🎵 #DrBirx #whathaveibecome #hurt https://t.co/rfnI5RZ6vx 
_omggitsbri, Fri Apr 24 06:22:06 +0000 2020, -112.017688, 41.100490, i have too much of a big heart to be straight up 🥺 
marietiffanyyy, Fri Apr 24 06:22:06 +0000 2020, -96.761753, 32.819858, @whoiscatalina Love on Netflix 
Toetal_Vixen, Fri Apr 24 06:22:06 +0000 2020, -97.343915, 37.683897, @Footrubforwomen I totally get it hun. I was diagnosed with severe anxiety/depression and slight bdd. No shame babe… https://t.co/PP614hTBRT 
fathimadianzo, Fri Apr 24 06:22:06 +0000 2020, -100.293591, 25.641718, @MizadaMohamed @MizadaWeb También te queremos, mucho, muchisimooo!!!❤️❤️ 
Chief_Chead, Fri Apr 24 06:22:06 +0000 2020, -82.985772, 39.994684, This sounds crazy but it the browns can get Jonah Jackson in the second or third round I wouldn’t be mad maybe Malik Harrison 
woodcider, Fri Apr 24 06:22:06 +0000 2020, -73.968542, 40.780709, “finny” Screw you Apple. 
LaimaSmith1, Fri Apr 24 06:22:07 +0000 2020, -92.342322, 34.721886, @alexsalvinews Yeah maybe he was maybe he wasn’t pushed out of his job. But I sure don’t know him.  Worm!!! 
bgp1949, Fri Apr 24 06:22:07 +0000 2020, -79.861034, 35.170499, Silly!!  in phasers!!  You don’t have the right to infect me as I don’t have the right to infect you !! 
CandyBbyXXX, Fri Apr 24 06:22:07 +0000 2020, -117.104989, 32.810012, @HarlemFreaksXXX *is hell, im still tryna get the videos 
appelface, Fri Apr 24 06:22:07 +0000 2020, -111.696468, 40.295113, I’m trash. Tonight fucking sucks. What’s the point anymore. I give up. 
TheMeek10, Fri Apr 24 06:22:07 +0000 2020, -120.932268, 37.738040, @MayaBenberry https://t.co/cUjtDxa4bv 
quonfromig, Fri Apr 24 06:22:08 +0000 2020, -86.669537, 33.647819, i see a kiddie 🥴 
coachpablosev, Fri Apr 24 06:22:08 +0000 2020, -104.923822, 39.620282, Huge hire for ole miss softball ! Huge congrats to a great coach and and fantastic human . @GophSB_Trachsel  . Best of luck coach ! 
dapmeup_, Fri Apr 24 06:22:08 +0000 2020, -83.173867, 32.678207, gotta bleach 4 shirts tomorrow. Slick ready. 
inluvhleii, Fri Apr 24 06:22:08 +0000 2020, -83.314841, 42.293493, man.... fuck youtube 
PLetov, Fri Apr 24 06:22:08 +0000 2020, -79.616073, 43.555244, @TyshkomNyshkom https://t.co/hww8QSY8Vd 
Tejay88_, Fri Apr 24 06:22:08 +0000 2020, -96.761753, 32.819858, I be in my own world 
mataharifay, Fri Apr 24 06:22:08 +0000 2020, -121.922572, 36.552632, @triplejnads @kenolin1 Dream on! 
OhthatsBellZ, Fri Apr 24 06:22:09 +0000 2020, -77.014398, 38.898603, I'm starting to over think stuff and I honestly don't like that a bit 🗑 
